2, 'அகக்கடல்', '', 'girl', 'nithiththurai.com', 'அ'
25355, 'அறிவுத்தீ', '', 'boy', 'nithiththurai.com', 'அ'
25356, 'அறிவுத்துணை', '', 'boy', 'nithiththurai.com', 'அ'
25357, 'அறிவுத்துணைவன்', '', 'boy', 'nithiththurai.com', 'அ'
25358, 'அறிவுத்துரை', '', 'boy', 'nithiththurai.com', 'அ'
25359, 'அறிவுத்தூயவன்', '', 'boy', 'nithiththurai.com', 'அ'
25360, 'அறிவுத்தூயோன்', '', 'boy', 'nithiththurai.com', 'அ'
25361, 'அறிவுத்தென்றல்', '', 'boy', 'nithiththurai.com', 'அ'
25362, 'அறிவுத்தென்னன்', '', 'boy', 'nithiththurai.com', 'அ'
25363, 'அறிவுத்தேவன்', '', 'boy', 'nithiththurai.com', 'அ'
25364, 'அறிவுத்தோன்றல்', '', 'boy', 'nithiththurai.com', 'அ'
25365, 'அறிவுநம்பி', '', 'boy', 'nithiththurai.com', 'அ'
25366, 'அறிவுநல்லன்', '', 'boy', 'nithiththurai.com', 'அ'
25367, 'அறிவுநல்லோன்', '', 'boy', 'nithiththurai.com', 'அ'
25368, 'அறிவுநாகன்', '', 'boy', 'nithiththurai.com', 'அ'
25369, 'அறிவுநாடன்', '', 'boy', 'nithiththurai.com', 'அ'
25370, 'அறிவுநிலவன்', '', 'boy', 'nithiththurai.com', 'அ'
25371, 'அறிவுநிலவு', '', 'boy', 'nithiththurai.com', 'அ'
25372, 'அறிவுநெஞ்சன்', '', 'boy', 'nithiththurai.com', 'அ'
25373, 'அறிவுநேயன்', '', 'boy', 'nithiththurai.com', 'அ'
25374, 'அறிவுநேரியன்', '', 'boy', 'nithiththurai.com', 'அ'
25375, 'அறிவுப்பகலோன்', '', 'boy', 'nithiththurai.com', 'அ'
25376, 'அறிவுப்பரிதி', '', 'boy', 'nithiththurai.com', 'அ'
25377, 'அறிவுப்பூவன்', '', 'boy', 'nithiththurai.com', 'அ'
25378, 'அறிவுப்பெரியன்', '', 'boy', 'nithiththurai.com', 'அ'
25379, 'அறிவுப்பொருநன்', '', 'boy', 'nithiththurai.com', 'அ'
25380, 'அறிவுப்பொருப்பன்', '', 'boy', 'nithiththurai.com', 'அ'
25381, 'அறிவுப்பொழில்', '', 'boy', 'nithiththurai.com', 'அ'
25382, 'அறிவுப்பொழிலன்', '', 'boy', 'nithiththurai.com', 'அ'
25383, 'அறிவுப்பொறை', '', 'boy', 'nithiththurai.com', 'அ'
25384, 'அறிவுப்பொறையன்', '', 'boy', 'nithiththurai.com', 'அ'
25385, 'அறிவுப்போர்', '', 'boy', 'nithiththurai.com', 'அ'
25386, 'அறிவுப்போரோன்', '', 'boy', 'nithiththurai.com', 'அ'
25387, 'அறிவுமகன்', '', 'boy', 'nithiththurai.com', 'அ'
25388, 'அறிவுமணி', '', 'boy', 'nithiththurai.com', 'அ'
25389, 'அறிவுமதி', '', 'boy', 'nithiththurai.com', 'அ'
25390, 'அறிவுமருகன்', '', 'boy', 'nithiththurai.com', 'அ'
25391, 'அறிவுமருதன்', '', 'boy', 'nithiththurai.com', 'அ'
25392, 'அறிவுமல்லன்', '', 'boy', 'nithiththurai.com', 'அ'
25393, 'அறிவுமலை', '', 'boy', 'nithiththurai.com', 'அ'
25394, 'அறிவுமலையன்', '', 'boy', 'nithiththurai.com', 'அ'
25395, 'அறிவுமழவன்', '', 'boy', 'nithiththurai.com', 'அ'
25396, 'அறிவுமள்ளன்', '', 'boy', 'nithiththurai.com', 'அ'
25397, 'அறிவுமறவன்', '', 'boy', 'nithiththurai.com', 'அ'
25398, 'அறிவுமன்னன்', '', 'boy', 'nithiththurai.com', 'அ'
25399, 'அறிவுமாண்பன்', '', 'boy', 'nithiththurai.com', 'அ'
25400, 'அறிவுமார்பன்', '', 'boy', 'nithiththurai.com', 'அ'
25401, 'அறிவுமாறன்', '', 'boy', 'nithiththurai.com', 'அ'
25402, 'அறிவுமான்', '', 'boy', 'nithiththurai.com', 'அ'
25403, 'அறிவுமானன்', '', 'boy', 'nithiththurai.com', 'அ'
25404, 'அறிவுமுத்தன்', '', 'boy', 'nithiththurai.com', 'அ'
25405, 'அறிவுமுத்து', '', 'boy', 'nithiththurai.com', 'அ'
25406, 'அறிவுமுதல்வன்', '', 'boy', 'nithiththurai.com', 'அ'
25407, 'அறிவுமுரசு', '', 'boy', 'nithiththurai.com', 'அ'
25408, 'அறிவுமுனைவன்', '', 'boy', 'nithiththurai.com', 'அ'
25409, 'அறிவுவல்லோன்', '', 'boy', 'nithiththurai.com', 'அ'
25410, 'அறிவுவள்ளல்', '', 'boy', 'nithiththurai.com', 'அ'
25411, 'அறிவுருவன்', '', 'boy', 'nithiththurai.com', 'அ'
25412, 'அறிவுவளத்தன்', '', 'boy', 'nithiththurai.com', 'அ'
25413, 'அறிவுவளவன்', '', 'boy', 'nithiththurai.com', 'அ'
25414, 'அறிவுவாகை', '', 'boy', 'nithiththurai.com', 'அ'
25415, 'அறிவுவாணன்', '', 'boy', 'nithiththurai.com', 'அ'
25416, 'அறிவுவாரி', '', 'boy', 'nithiththurai.com', 'அ'
25417, 'அறிவுவாழி', '', 'boy', 'nithiththurai.com', 'அ'
25418, 'அறிவுவாளன்', '', 'boy', 'nithiththurai.com', 'அ'
25419, 'அறிவுவிளம்பி', '', 'boy', 'nithiththurai.com', 'அ'
25420, 'அறிவுவிறல்', '', 'boy', 'nithiththurai.com', 'அ'
25421, 'அறிவுவீரன்', '', 'boy', 'nithiththurai.com', 'அ'
25422, 'அறிவுவெற்பன்', '', 'boy', 'nithiththurai.com', 'அ'
25423, 'அறிவுவெற்பு', '', 'boy', 'nithiththurai.com', 'அ'
25424, 'அறிவுவெற்றி', '', 'boy', 'nithiththurai.com', 'அ'
25425, 'அறிவெழினி', '', 'boy', 'nithiththurai.com', 'அ'
25426, 'அறிவேந்தல்', '', 'boy', 'nithiththurai.com', 'அ'
25427, 'அறிவேந்தி', '', 'boy', 'nithiththurai.com', 'அ'
25428, 'அறிவேரன்', '', 'boy', 'nithiththurai.com', 'அ'
25429, 'அறிவேறு', '', 'boy', 'nithiththurai.com', 'அ'
25430, 'அறிவையன்', '', 'boy', 'nithiththurai.com', 'அ'
25431, 'அறிவொளி', '', 'boy', 'nithiththurai.com', 'அ'
25432, 'அறிவொளியன்', '', 'boy', 'nithiththurai.com', 'அ'
25433, 'அறிவோவியன்', '', 'boy', 'nithiththurai.com', 'அ'
25434, 'அன்பு', '', 'boy', 'nithiththurai.com', 'அ'
25435, 'அன்பகன்', '', 'boy', 'nithiththurai.com', 'அ'
25436, 'அன்பண்ணல்', '', 'boy', 'nithiththurai.com', 'அ'
25437, 'அன்பப்பன்', '', 'boy', 'nithiththurai.com', 'அ'
25438, 'அன்பமுதன்', '', 'boy', 'nithiththurai.com', 'அ'
25439, 'அன்பமுது', '', 'boy', 'nithiththurai.com', 'அ'
25440, 'அன்பரசன்', '', 'boy', 'nithiththurai.com', 'அ'
25441, 'அன்பரசு', '', 'boy', 'nithiththurai.com', 'அ'
25442, 'அன்பரியன்', '', 'boy', 'nithiththurai.com', 'அ'
25443, 'அன்பருவி', '', 'boy', 'nithiththurai.com', 'அ'
25444, 'அன்பலை', '', 'boy', 'nithiththurai.com', 'அ'
25445, 'அன்பழகன்', '', 'boy', 'nithiththurai.com', 'அ'
25446, 'அன்பழகு', '', 'boy', 'nithiththurai.com', 'அ'
25447, 'அன்பறவோன்', '', 'boy', 'nithiththurai.com', 'அ'
25448, 'அன்பறிஞன்', '', 'boy', 'nithiththurai.com', 'அ'
25449, 'அன்பறிவன்', '', 'boy', 'nithiththurai.com', 'அ'
25450, 'அன்பறிவு', '', 'boy', 'nithiththurai.com', 'அ'
25451, 'அன்பன்', '', 'boy', 'nithiththurai.com', 'அ'
25452, 'அன்பாழி', '', 'boy', 'nithiththurai.com', 'அ'
25453, 'அன்பாளன்', '', 'boy', 'nithiththurai.com', 'அ'
25454, 'அன்பாற்றல்', '', 'boy', 'nithiththurai.com', 'அ'
25455, 'அன்பாற்றலன்', '', 'boy', 'nithiththurai.com', 'அ'
25456, 'அன்பிசை', '', 'boy', 'nithiththurai.com', 'அ'
25457, 'அன்பின்பன்', '', 'boy', 'nithiththurai.com', 'அ'
25458, 'அன்பினியன்', '', 'boy', 'nithiththurai.com', 'அ'
25459, 'அன்பிற்கினியன்', '', 'boy', 'nithiththurai.com', 'அ'
25460, 'அன்புக்கடல்', '', 'boy', 'nithiththurai.com', 'அ'
25461, 'அன்புக்கண்ணன்', '', 'boy', 'nithiththurai.com', 'அ'
25462, 'அன்புக்கண்ணு', '', 'boy', 'nithiththurai.com', 'அ'
25463, 'அன்புக்கணை', '', 'boy', 'nithiththurai.com', 'அ'
25464, 'அன்புக்கதிர்', '', 'boy', 'nithiththurai.com', 'அ'
25465, 'அன்புக்கரை', '', 'boy', 'nithiththurai.com', 'அ'
25466, 'அன்புக்கலை', '', 'boy', 'nithiththurai.com', 'அ'
25467, 'அன்புக்கலைஞன்', '', 'boy', 'nithiththurai.com', 'அ'
25468, 'அன்புக்கனல்', '', 'boy', 'nithiththurai.com', 'அ'
25469, 'அன்புக்கனி', '', 'boy', 'nithiththurai.com', 'அ'
25470, 'அன்புக்கானவன்', '', 'boy', 'nithiththurai.com', 'அ'
25471, 'அன்புக்கிழான்', '', 'boy', 'nithiththurai.com', 'அ'
25472, 'அன்புக்கிள்ளி', '', 'boy', 'nithiththurai.com', 'அ'
25473, 'அன்புக்கிளி', '', 'boy', 'nithiththurai.com', 'அ'
25474, 'அன்புக்கீரன்', '', 'boy', 'nithiththurai.com', 'அ'
25475, 'அன்புக்குடிமகன்', '', 'boy', 'nithiththurai.com', 'அ'
25476, 'அன்புக்குமரன்', '', 'boy', 'nithiththurai.com', 'அ'
25477, 'அன்புக்குரிசில்', '', 'boy', 'nithiththurai.com', 'அ'
25478, 'அன்புக்குன்றன்', '', 'boy', 'nithiththurai.com', 'அ'
25479, 'அன்புக்கூத்தன்', '', 'boy', 'nithiththurai.com', 'அ'
25480, 'அன்புக்கேள்வன்', '', 'boy', 'nithiththurai.com', 'அ'
25481, 'அன்புக்கொடி', '', 'boy', 'nithiththurai.com', 'அ'
25482, 'அன்புக்கொடை', '', 'boy', 'nithiththurai.com', 'அ'
25483, 'அன்புக்கொழுந்து', '', 'boy', 'nithiththurai.com', 'அ'
25484, 'அன்புக்கோ', '', 'boy', 'nithiththurai.com', 'அ'
25485, 'அன்புக்கோடன்', '', 'boy', 'nithiththurai.com', 'அ'
25486, 'அன்புக்கோதை', '', 'boy', 'nithiththurai.com', 'அ'
25487, 'அன்புக்கோமான்', '', 'boy', 'nithiththurai.com', 'அ'
25488, 'அன்புக்கோவன்', '', 'boy', 'nithiththurai.com', 'அ'
25489, 'அன்புக்கோன்', '', 'boy', 'nithiththurai.com', 'அ'
25490, 'அன்புச்சாரல்', '', 'boy', 'nithiththurai.com', 'அ'
25491, 'அன்புச்சான்றோன்', '', 'boy', 'nithiththurai.com', 'அ'
25492, 'அன்புச்சீரன்', '', 'boy', 'nithiththurai.com', 'அ'
25493, 'அன்புச்சீரோன்', '', 'boy', 'nithiththurai.com', 'அ'
25494, 'அன்புச்சுனை', '', 'boy', 'nithiththurai.com', 'அ'
25495, 'அன்புச்சுனையான்', '', 'boy', 'nithiththurai.com', 'அ'
25496, 'அன்புச்செம்மல்', '', 'boy', 'nithiththurai.com', 'அ'
25497, 'அன்புச்செல்வன்', '', 'boy', 'nithiththurai.com', 'அ'
25498, 'அன்புச்செழியன்', '', 'boy', 'nithiththurai.com', 'அ'
25499, 'அன்புச்சென்னி', '', 'boy', 'nithiththurai.com', 'அ'
25500, 'அன்புச்சேந்தன்', '', 'boy', 'nithiththurai.com', 'அ'
25501, 'அன்புச்சேய்', '', 'boy', 'nithiththurai.com', 'அ'
25502, 'அன்புச்சேரன்', '', 'boy', 'nithiththurai.com', 'அ'
25503, 'அன்புச்சோலை', '', 'boy', 'nithiththurai.com', 'அ'
25504, 'அன்புத்தாரோன்', '', 'boy', 'nithiththurai.com', 'அ');
INSERT INTO `names` `id`, `name`, `meaning`, `gender`, `source`, `prefix`) VALUES
25505, 'அன்புத்தாளன்', '', 'boy', 'nithiththurai.com', 'அ'
25506, 'அன்புத்தானையன்', '', 'boy', 'nithiththurai.com', 'அ'
25507, 'அன்புத்திண்ணன்', '', 'boy', 'nithiththurai.com', 'அ'
25508, 'அன்புத்திருவன்', '', 'boy', 'nithiththurai.com', 'அ'
25509, 'அன்புத்திறல்', '', 'boy', 'nithiththurai.com', 'அ'
25510, 'அன்புத்துணை', '', 'boy', 'nithiththurai.com', 'அ'
25511, 'அன்புத்துரை', '', 'boy', 'nithiththurai.com', 'அ'
25512, 'அன்புத்தென்றல்', '', 'boy', 'nithiththurai.com', 'அ'
25513, 'அன்புத்தென்னன்', '', 'boy', 'nithiththurai.com', 'அ'
25514, 'அன்புத்தேவன்', '', 'boy', 'nithiththurai.com', 'அ'
25515, 'அன்புத்தேன்', '', 'boy', 'nithiththurai.com', 'அ'
25516, 'அன்புத்தொடை', '', 'boy', 'nithiththurai.com', 'அ'
25517, 'அன்புத்தோன்றல்', '', 'boy', 'nithiththurai.com', 'அ'
25518, 'அன்புநம்பி', '', 'boy', 'nithiththurai.com', 'அ'
25519, 'அன்புநல்லன்', '', 'boy', 'nithiththurai.com', 'அ'
25520, 'அன்புநாகன்', '', 'boy', 'nithiththurai.com', 'அ'
25521, 'அன்புநாடன்', '', 'boy', 'nithiththurai.com', 'அ'
25522, 'அன்புநாவன்', '', 'boy', 'nithiththurai.com', 'அ'
25523, 'அன்புநிலவன்', '', 'boy', 'nithiththurai.com', 'அ'
25524, 'அன்புநிலவு', '', 'boy', 'nithiththurai.com', 'அ'
25525, 'அன்புநெஞ்சன்', '', 'boy', 'nithiththurai.com', 'அ'
25526, 'அன்புநேயன்', '', 'boy', 'nithiththurai.com', 'அ'
25527, 'அன்புப்பகலோன்', '', 'boy', 'nithiththurai.com', 'அ'
25528, 'அன்புப்பரிதி', '', 'boy', 'nithiththurai.com', 'அ'
25529, 'அன்புப்பாரி', '', 'boy', 'nithiththurai.com', 'அ'
25530, 'அன்புப்பாவலன்', '', 'boy', 'nithiththurai.com', 'அ'
25531, 'அன்புப்பித்தன்', '', 'boy', 'nithiththurai.com', 'அ'
25532, 'அன்புப்பிள்ளை', '', 'boy', 'nithiththurai.com', 'அ'
25533, 'அன்புப்பிறை', '', 'boy', 'nithiththurai.com', 'அ'
25534, 'அன்புப்புகழன்', '', 'boy', 'nithiththurai.com', 'அ'
25535, 'அன்புப்புலவன்', '', 'boy', 'nithiththurai.com', 'அ'
25536, 'அன்புப்பூவன்', '', 'boy', 'nithiththurai.com', 'அ'
25537, 'அன்புப்பெரியன்', '', 'boy', 'nithiththurai.com', 'அ'
25538, 'அன்புப்பேகன்', '', 'boy', 'nithiththurai.com', 'அ'
25539, 'அன்புப்பொழிலன்', '', 'boy', 'nithiththurai.com', 'அ'
25540, 'அன்புப்பொருநன்', '', 'boy', 'nithiththurai.com', 'அ'
25541, 'அன்புப்பொழில்', '', 'boy', 'nithiththurai.com', 'அ'
25542, 'அன்புப்பொறை', '', 'boy', 'nithiththurai.com', 'அ'
25543, 'அன்புமணி', '', 'boy', 'nithiththurai.com', 'அ'
25544, 'அன்புமதி', '', 'boy', 'nithiththurai.com', 'அ'
25545, 'அன்புமருதன்', '', 'boy', 'nithiththurai.com', 'அ'
25546, 'அன்புமல்லன்', '', 'boy', 'nithiththurai.com', 'அ'
25547, 'அன்புமலை', '', 'boy', 'nithiththurai.com', 'அ'
25548, 'அன்புமலையன்', '', 'boy', 'nithiththurai.com', 'அ'
25549, 'அன்புமழவன்', '', 'boy', 'nithiththurai.com', 'அ'
25550, 'அன்புமள்ளன்', '', 'boy', 'nithiththurai.com', 'அ'
25551, 'அன்புமறவன்', '', 'boy', 'nithiththurai.com', 'அ'
25552, 'அன்புமன்னன்', '', 'boy', 'nithiththurai.com', 'அ'
25553, 'அன்புமாண்பன்', '', 'boy', 'nithiththurai.com', 'அ'
25554, 'அன்புமார்பன்', '', 'boy', 'nithiththurai.com', 'அ'
25555, 'அன்புமாறன்', '', 'boy', 'nithiththurai.com', 'அ'
25556, 'அன்புமானன்', '', 'boy', 'nithiththurai.com', 'அ'
25557, 'அன்புமுகன்', '', 'boy', 'nithiththurai.com', 'அ'
25558, 'அன்புமுகிலன்', '', 'boy', 'nithiththurai.com', 'அ'
25559, 'அன்புமுடி', '', 'boy', 'nithiththurai.com', 'அ'
25560, 'அன்புமுத்தன்', '', 'boy', 'nithiththurai.com', 'அ'
25561, 'அன்புமுத்து', '', 'boy', 'nithiththurai.com', 'அ'
25562, 'அன்புமுதல்வன்', '', 'boy', 'nithiththurai.com', 'அ'
25563, 'அன்புமுரசு', '', 'boy', 'nithiththurai.com', 'அ'
